divergence at cell 0,divergence at cell 1,divergence at cell 2,divergence at cell 3,divergence at cell 4,divergence at cell 5,divergence at cell 6,divergence at cell 7,divergence at cell 8,pressure correction
-0.0042592064,-0.0033099428,-0.002249308,-0.0041905195,-0.003248386,-0.0022752061,-0.0040733702,-0.0030457452,-0.0021374226,-0.0014617736
0.0010759905,0.0069410615,0.01099297,-0.021314424,-0.005107969,0.0050645806,-0.004437037,-0.0045319498,-0.002717398,-0.002298586
-0.00051603466,0.0004547909,0.0007875785,-0.00040248036,0.0004266426,0.0011652224,-0.00047732145,0.00037858635,0.000964839,0.00019198917
-0.069360614,-0.072956905,-0.08981845,-0.13144699,-0.11987331,-0.09456323,-0.07620879,-0.087361865,-0.08621505,-0.053942986
-0.006948434,-0.0060432963,-0.005067125,-0.0069503114,-0.0060028434,-0.0048647076,-0.007961445,-0.0068494007,-0.00569034,-0.0027012795
-0.07858014,-0.08954399,-0.07811895,-0.027566016,-0.033431787,-0.052363444,-0.016345315,-0.02667632,-0.024902947,-0.015044304
-0.30337083,0.049903482,0.038386643,-0.6479581,0.004047483,-0.009689689,-0.51575136,-0.1501979,-0.14681646,0.0018213674
-0.10453578,-0.11258175,-0.08731407,-0.033346184,-0.034611583,-0.1218124,-0.17698398,-0.12699792,-0.04539638,-0.0155752115
-0.006192811,-0.01686592,-0.022157762,-0.01715805,-0.0061911494,-0.01711601,-0.020884804,-0.00971837,-0.041821435,-0.002786017
-0.01732178,0.0073331594,0.0054982156,-0.02082029,-0.03774114,-0.018983006,-0.005550921,-0.011746287,-0.013140328,-0.016983513
-0.0015999563,-0.0005469471,0.0005250778,-0.0015979707,-0.0005482957,0.0005310755,-0.0015948713,-0.00054487586,0.0005341023,-0.00024673305
0.0024054125,-0.0027648509,-0.0029285941,-0.012839308,0.004446272,-0.0029556286,0.002319783,-0.0024975017,-0.0028908886,0.0020008222
-0.007581584,-0.0060740486,-0.004966393,-0.00567697,-0.0050013065,-0.005113527,-0.0077159107,-0.006421171,-0.004999481,-0.0022505878
-0.028303072,-0.032220453,-0.038497955,-0.056572884,-0.04574372,-0.037300237,-0.03154903,-0.026280966,-0.021375068,-0.020584673
-0.009142652,-0.07871683,-0.064071134,-0.05359,-0.02322942,-0.069327906,-0.027307145,-0.06792286,-0.026328005,-0.010453239
-0.020992065,-0.034176,0.0008639693,-0.014158547,-0.048202194,4.978478e-05,-0.006795831,-0.045474708,-0.0028439667,-0.021690987
-0.012764707,-0.0031732451,-0.005061602,-0.034176,0.0008639693,-0.005212864,-0.048202194,4.978478e-05,-0.0051919036,0.0003887862
-0.006115716,-0.021245487,-0.013823373,-0.025481647,-0.023586597,-0.01681715,-0.006316377,-0.0066771675,-0.014441447,-0.010613969
-0.012346562,-0.0148083195,-0.01769754,-0.018415313,-0.021720678,-0.019512642,0.007256735,0.025258709,0.011288658,-0.009774305
-0.033638045,-0.08950263,0.0,-0.004405439,-0.06458931,0.0,0.0070475787,-0.0191933,0.0,-0.029065188
0.023097456,0.02137722,0.01649104,-0.018923063,-0.021779057,-0.052055355,-0.021512695,-0.017712377,-0.013897726,-0.009800576
-0.039197404,-0.014754182,-0.07484009,-0.01586869,-0.020705607,0.00067534484,0.0056562144,0.02296158,-0.0024508834,-0.009317523
-0.036713354,-0.04102563,-0.03616582,-0.0338272,-0.039781556,-0.04070147,-0.026845537,-0.03179436,-0.03573791,-0.0179017
-0.0026969537,0.0033197552,0.008979749,0.00052578,0.004066199,0.0054675974,-0.0066472813,-0.002110608,0.003379956,0.0018297895
-0.021949848,-0.0024279468,-0.0076324865,-0.008068286,-0.004124306,-0.004153339,-0.010186557,-0.012015741,0.00034498796,-0.0018559378
-0.030306011,-0.0111363605,-0.029520422,-0.025382768,-0.004891716,-0.024651758,-0.035608344,-0.040131528,-0.012042686,-0.0022012722
0.09315393,0.087410584,0.08795394,-0.15836108,-0.15237531,-0.1547969,-0.059297726,-0.00954105,-0.013929255,-0.068568885
-0.014664473,-0.010055801,-0.060815208,-0.019891761,-0.0144795375,-0.015766732,0.0069255084,-0.012137456,-0.025644824,-0.0065157916
-0.020351842,-0.012956187,-0.015038714,-0.11858599,-0.111784026,-0.112222716,-0.028936371,-0.025804698,-0.02541031,-0.05030281
-0.015887663,-0.016079575,-0.016386628,0.00662224,0.011709571,-0.038232014,-0.018272728,-0.0040151477,-0.01732178,0.0052693067
-0.00082808733,0.0006200224,0.0017302781,-0.0009405911,-0.00015688688,0.0007585138,-0.0004767105,9.614974e-05,0.00016579777,-7.059909e-05
-0.0017456356,-0.0032850606,-0.0022561965,-0.004200423,-0.0033869892,-0.002388917,-0.0044028014,-0.0034899916,-0.0025579818,-0.0015241451
-0.017699957,-0.0050217435,-0.0039237365,-0.009197466,-0.0023623258,-0.0026969537,-0.01078631,-0.0018485859,0.00052578,-0.0010630466
-0.018736662,-0.01507467,-0.014280893,-0.015716417,-0.057831474,-0.0031057596,-0.013069592,0.00883688,-0.05101294,-0.026024163
-0.028234228,-0.013786804,0.00031109527,0.004647881,0.021457791,0.03390193,0.014007926,0.02170109,0.028204821,0.009656006
-0.884217,-0.086224556,-0.09675425,-0.8199906,-0.07553339,-0.082778156,-0.74536,-0.058615267,-0.03356695,-0.033990026
-0.8199906,-0.07553339,-0.082778156,-0.74536,-0.058615267,-0.03356695,-0.5314715,-0.19519329,-0.02572304,-0.02637687
-0.0124549195,-0.016726404,-0.010003544,-0.010940544,-0.01269611,-0.0056368187,-0.008755125,-0.013516061,-0.005420238,-0.005713249
-0.051360317,0.018387621,-0.0014721099,-0.03167005,-0.029212523,-0.03827694,-0.014270391,-0.005819071,-0.0048930775,-0.013145635
-0.011833768,-0.01942934,-0.018411806,-0.011804519,-0.0076492205,-0.006527759,0.06267818,0.051700667,0.051076762,-0.0034421491
-0.8032111,-0.16671425,-0.038684607,-0.8996929,-0.118750684,-0.0783584,-0.9336798,-0.11277114,-0.08496153,-0.053437807
0.00050590886,0.0014415095,0.0025604097,0.00040910998,0.0014700675,0.0025492725,0.00044174888,0.0014818422,0.002599616,0.00066153036
-0.111293994,-0.080556825,-0.08371948,-0.046322726,-0.015580159,-0.08750269,-0.014292292,-0.01604731,0.0062581077,-0.0070110713
-0.084593296,-0.05245424,-0.009188078,0.016322196,0.030152716,-0.011950038,-0.011605129,-0.015077986,-0.011191674,0.013568722
-0.0008920133,0.0005328581,0.0014544576,-0.0006104,0.00070850924,0.0009784289,-0.00036658347,0.0006897263,-0.00058589876,0.00031882914
-0.0027293563,-0.0015253425,-0.00065743923,-0.004814923,-0.0018553585,-0.00076544285,-0.0035730079,-0.003319718,-0.00063073635,-0.0008349113
0.0090176165,0.021514386,0.011842489,0.012403846,0.018350959,-0.026512146,0.010813385,0.0030440092,-0.01079762,0.008257931
-0.065704495,-0.09455322,-0.19061555,-0.02799964,-0.031019494,-0.032133415,-0.041229963,-0.059773102,-0.05969149,-0.013958772
-0.009353548,-0.013981258,-0.016015437,-0.013974234,-0.008032478,0.00025953725,-0.012203483,-0.011400384,-0.011890432,-0.0036146152
0.00041546486,0.0013244078,0.002295779,0.00038585672,0.0013665464,0.002447961,0.00050590886,0.0014415095,0.0025604097,0.00061494583
-0.04643315,-0.029498607,-0.0344342,-0.08177629,-0.07990229,-0.06946877,-0.08145535,-0.074505925,-0.07123387,-0.03595603
0.085432634,0.08447636,0.08714251,-0.12676647,-0.12621671,-0.15299426,-0.0020036027,-0.024428867,-0.019111753,-0.05679752
0.0054853484,0.0003363341,-0.0016208403,-0.009369373,-0.017611388,-0.04482398,0.015758514,0.011331998,0.013335668,-0.007925125
-0.06422639,-0.07620879,-0.087361865,-0.047778495,-0.06186606,-0.06939216,-0.10499467,-0.117552936,-0.12926099,-0.027839726
0.0004633963,0.0014877501,0.002662764,0.00046717003,0.0014941711,0.0026730765,0.000469625,0.0014996631,0.0026796237,0.00067237695
-0.087272525,-0.079254076,-0.10884247,0.00864711,0.011737004,0.018593222,-0.01507467,-0.014280893,-0.013620913,0.0052816514
-0.030828126,-0.06191823,-0.009142652,-0.011957377,-0.021257147,-0.05359,-0.043583483,-0.03123337,-0.027307145,-0.009565716
-0.002745322,-0.0015914263,-0.0005598692,-0.003102772,-0.0015626466,-0.0005550459,-0.0028065918,-0.0015881611,-0.00054962747,-0.0007031909
-0.026328005,-0.03407982,-0.030143213,-0.0105631575,-0.0103832185,-0.010116391,0.07798136,0.078294404,0.076238364,-0.004672448
-0.08371948,-0.10622557,-0.09316294,-0.08750269,0.005774092,-0.021604769,0.0062581077,-0.012099035,-0.012912892,0.0025983413
-0.0014173463,0.0022068173,-0.0016172379,-0.00078986026,0.0033246167,-0.0047126636,0.01751203,-0.0055303425,0.035267055,0.0014960775
0.002295779,0.00457881,0.0,0.002447961,0.003821617,0.0,0.0025604097,0.003844441,0.0,0.0017197276
-0.0025158934,-0.0014794283,-0.00040248036,-0.0024797022,-0.0015394911,-0.00047732145,-0.0024948344,-0.001550965,-0.00056644157,-0.000692771
-0.0020494722,0.0031025726,-0.00078986026,0.011933744,0.0031072423,0.01751203,0.0,0.0,0.0,0.0018643453
-0.01166385,-0.027702346,-0.024923354,-0.07484009,-0.02853109,-0.031635024,0.00067534484,-0.016584976,-0.013288567,-0.0128389895
0.031549416,0.0023139268,-0.013025016,0.006039556,-0.00644508,-0.010182746,0.015207576,0.0064727534,-0.004520992,-0.0029002859
-0.0055013765,-0.0035726689,-0.0026049204,-0.004459774,-0.0038798768,-0.0025906507,-0.0005370341,-0.0038966155,-0.0026256796,-0.0017459445
-0.080178395,-0.089467324,-0.016715132,0.0015919805,-0.005319014,0.011930153,-0.004620701,-0.021367058,-0.020454898,-0.0023935563
0.00049250573,-0.0064592957,-0.009567544,-0.010709427,-0.011856526,-0.0020205453,-0.01112318,-0.007577777,-0.009275369,-0.0053354367
0.024903834,0.025299191,0.023671798,0.019618116,0.0249606,0.024839597,0.01859226,0.020090971,0.018436529,0.01123227
-0.05949031,-0.043181174,-0.025780253,-0.06852191,-0.056416262,-0.057422608,-0.066057734,-0.05440419,-0.046420604,-0.025387317
-0.0034567807,-0.0026478637,-0.0016347179,-0.0034437329,-0.0026422413,-0.0016342616,-0.0035726689,-0.0026049204,-0.0016365778,-0.0011890086
-0.0077159107,-0.006421171,-0.004999481,-0.008515298,-0.006588377,-0.0064648464,-0.0075167567,0.009867214,-0.003812708,-0.0029647695
0.0073331594,0.0054982156,0.007685356,-0.03774114,-0.018983006,-0.018446162,-0.011746287,-0.013140328,-0.00502906,-0.008542352
-0.09193597,-0.048986748,-0.0032820292,-0.0064791404,-0.0013434775,-0.04856023,-0.009111264,-0.0008934615,0.007850155,-0.00060456485
-0.004520992,-0.011107413,-0.01769408,0.009394846,0.009138904,0.007898054,0.0046841875,0.0033345744,-0.002985403,0.0041125063
-0.012727021,-0.010913978,-0.013381789,-0.016015437,-0.019507881,-0.013425579,0.00025953725,-0.002969673,-0.0065073296,-0.008778546
-0.029012527,-0.029045962,-0.024838746,-0.02035246,-0.031462286,-0.029658727,-0.017029483,-0.032877557,-0.036923967,-0.014158028
0.0022220165,0.0024686754,-0.08084795,0.0017302781,0.0024792254,0.020905778,0.0007585138,0.0017877817,0.0036004037,0.0011156515
0.011737004,0.018593222,-0.0073037595,-0.014280893,-0.013620913,-0.015202183,-0.0031057596,-0.012367249,-0.01311598,-0.0061294106
-0.009665266,-0.009441063,-0.010631204,-0.10884247,-0.07388677,-0.040106103,0.018593222,-0.0073037595,-0.010135435,-0.033249043
0.028411433,-0.1283858,-0.017331794,-0.09611322,0.02710779,0.07358402,-0.015769899,-0.028111696,-0.013671279,0.012198505
-0.0035556778,-0.0026003793,-0.0016012713,-0.0036761984,-0.0025743768,-0.0015190169,-0.0035421029,-0.0025730059,-0.0015835315,-0.0011584695
-0.0037266128,-0.0025645215,-0.0015555136,-0.003729254,-0.0027159443,-0.0015028305,-0.0034980448,-0.00277251,-0.0015987065,-0.001222175
-0.018030638,-0.020033523,-0.022591438,-0.0273285,-0.012697663,-0.015118992,-0.03034489,-0.024670934,-0.0130938385,-0.005713948
0.010675907,-0.0045458376,-0.01925759,0.026331425,0.0235316,-0.0030133277,0.0116496235,0.014492959,-0.00434646,0.01058922
-0.0016347179,-0.0005592853,0.00045335945,-0.0016342616,-0.0005596648,0.0004605865,-0.0016365778,-0.0005621128,0.0004633963,-0.00025184915
7.867813e-06,-0.016505122,-0.026455104,-0.0069546103,-0.009760231,-0.025990844,-0.00930813,-0.00440377,-0.020702958,-0.0043921038
-0.0057939515,-0.0051018745,0.0024054125,-0.003070183,0.0054809228,-0.012839308,0.013570428,-0.0013937727,0.002319783,0.0024664153
-0.021245487,-0.013823373,-0.003719017,-0.023586597,-0.01681715,-0.033258747,-0.0066771675,-0.014441447,-0.0076839393,-0.0075677177
-0.018697217,-0.03618582,-0.033332743,-0.035197675,-0.017297499,0.0011162981,0.026545398,0.021680519,0.009059593,-0.0077838744
-0.08160843,-0.09334444,-0.09741984,-0.05421634,-0.042327903,-0.028342582,-0.049265325,-0.029933013,-0.012178153,-0.019047556
-0.006037984,-0.025610156,-0.004622914,-0.0065466817,-0.03366433,-0.004256293,-0.009344783,-0.026106425,-0.00722016,-0.015148949
0.01111275,-0.016573407,-0.007892985,-0.014520157,-0.016449615,-0.014056779,-0.01788008,-0.016095133,-0.015161609,-0.007402327
-0.010149017,-0.017143618,-0.022506043,-0.014481377,-0.017610554,-0.015016085,-0.046640076,-0.07858014,-0.08954399,-0.007924749
0.018154234,-0.003011942,-0.030807942,0.030636966,-0.059346616,-0.025862873,-0.010553598,-0.0125697255,-0.011412859,-0.026705977
-0.04818864,-0.031985868,-0.030189797,0.01607161,0.026903845,0.013653357,-0.0031128004,-0.012283146,-0.011791438,0.01210673
-0.00277251,-0.0015987065,-0.00047674403,-0.0028582318,-0.0016583325,-0.0007882826,7.010996e-05,-0.00016237609,0.0036835894,-0.0007462496
-0.041380454,-0.040427785,-0.038671575,-0.033088315,-0.036183793,-0.03697249,-0.013248379,-0.013035664,-0.023249974,-0.016282706
-0.032942623,-0.009321317,-0.046322726,-0.00630508,-0.010859329,-0.014292292,-0.01933676,-0.013048958,-0.02712315,-0.004886698
-0.010450903,-0.029400675,-0.0041575674,-0.051360317,0.018387621,-0.0014721099,-0.03167005,-0.029212523,-0.03827694,0.0082744295
-0.0015733093,-0.021795496,-0.021633416,-0.09240009,-0.11776751,-0.048255667,-0.07712519,-0.02652976,-0.045826614,-0.05299538
-0.0030116886,-0.0019893795,-0.010950431,0.00872647,0.008175954,0.0022420846,0.020870678,0.020967714,0.01415674,0.0036791794
-0.01955203,-0.016785696,-0.014254354,-0.0039009452,-0.004869733,-0.0039889216,-0.0017456356,-0.0032850606,-0.0022561965,-0.00219138
0.058065042,0.075990394,0.07140137,-0.080556825,-0.08371948,-0.10622557,-0.015580159,-0.08750269,0.005774092,-0.037673764
-0.028114505,-0.013780363,-0.032812253,-0.0143829435,-0.009955145,-0.020180658,0.0015541464,-0.0071652494,-0.002608128,-0.0044798153
-0.00280419,-0.009631954,-0.006549746,-0.009037599,-0.008351371,-0.0068980083,-0.009086803,-0.0078047886,-0.006948434,-0.0037581166
-0.005220011,-0.011133023,-0.012733587,-0.059727404,-0.091095835,-0.01119626,-0.02020508,-0.0044628642,-0.01703154,-0.040993124
9.614974e-05,0.00016579777,-2.1830201e-05,-0.0006406233,0.0010399222,-0.0016308501,-0.00052862614,0.0010875389,-0.0034772456,0.000467965
-0.044305116,-0.0190871,-0.02002807,-0.015750453,-0.014246511,-0.021098603,-0.026724614,-0.03646621,-0.014664473,-0.00641093
-0.029424347,-0.032942623,-0.009321317,-0.0057124197,-0.00630508,-0.010859329,-0.018895976,-0.01933676,-0.013048958,-0.0028372859
-0.0016308501,0.0039576516,0.0008690655,-0.0034772456,0.0052479655,0.0,-0.0016172379,0.010255873,0.0,0.0023615845
-0.010671198,-0.014908791,-0.015325561,-0.12393303,-0.07315633,0.0027919635,-0.008777469,-0.003343314,-0.0066457614,-0.032920346
-0.005346732,-0.0010828879,-0.007815712,-0.037179895,-0.020598672,-0.021966312,-0.004343506,0.0009769797,-0.006097287,-0.009269402
-0.023068704,-0.022526205,-0.033279948,-0.11301178,-0.05326458,-0.0018048733,-0.031834662,-0.10970341,-0.09769805,-0.02396906
-0.0008748695,0.00033871457,0.0013540536,-7.179938e-05,0.0008189138,0.001827687,-0.00039183628,0.00056501105,0.0013618134,0.0003685112
0.0013907216,0.0029460154,0.0048298165,0.0016939379,0.0028562956,0.006117996,0.0016236566,0.0029973574,0.0063717104,0.001285333
-0.011084937,-0.009350829,-0.059727404,-0.01502586,-0.00800637,-0.02020508,-0.0062136278,-0.014029236,-0.019625243,-0.0036028663
-0.024486335,-0.01635763,-0.004963776,-0.0039287284,-0.0027257092,0.0012153499,-0.0014712941,-0.00031572208,0.00062393025,-0.0012265692
-0.015060246,-0.016820997,-0.00946907,-0.016855523,-0.0066331476,-0.017451935,0.007685356,0.0020904317,-0.012443066,-0.0029849163
-0.07059981,-0.09689915,-0.076670215,-0.08160843,-0.09334444,-0.09741984,-0.05421634,-0.042327903,-0.028342582,-0.042005
-0.06804021,-0.07006027,-0.071261674,-0.06732646,-0.06526707,-0.064033136,-0.06331948,-0.057686005,-0.05286557,-0.029370181
-0.037941054,-0.042705767,-0.0072975457,0.016905673,-0.0030204877,-0.009665266,-0.087272525,-0.079254076,-0.10884247,-0.0013592194
-0.08747268,-0.08797407,-0.08919748,-0.08530342,-0.08495181,-0.08437452,-0.10833272,-0.10660839,-0.10333096,-0.038228314
-0.002249308,-0.0011815727,-0.0004767105,-0.0022752061,-0.0011350587,-0.00031424314,-0.0021374226,-0.0013002157,-0.0009928271,-0.0005107764
-0.070432276,0.0043320954,0.001911968,-0.0019351542,-0.0037979782,-0.017370552,0.011842489,0.007386595,-0.010025144,-0.0017090901
-0.0018553585,-0.00076544285,-3.85195e-05,-0.003319718,-0.00063073635,5.3346157e-05,-0.0039010197,-0.0006913245,2.2619963e-05,-0.00028383135
-0.05218582,-0.049362183,-0.019795543,-0.049581025,-0.045025505,-0.018776134,-0.04988412,-0.04729843,-0.017344566,-0.020261478
-0.020598672,-0.021966312,-0.062463354,0.0009769797,-0.006097287,-0.009643266,-0.01660518,-0.014906791,-0.012897551,-0.002743779
-0.014566135,-0.030306011,-0.0111363605,-0.023420284,-0.025382768,-0.004891716,-0.016200894,-0.035608344,-0.040131528,-0.011422246
-0.074552834,-0.070594504,-0.06777437,-0.07776968,-0.07387145,-0.07015565,-0.06968211,-0.073748484,-0.07434456,-0.03324215
0.11373094,-0.020174459,-0.007837445,0.123683415,0.0002821982,0.0019987077,0.17965998,0.06615941,0.09315393,0.00012698918
0.0014816844,0.0026476993,0.0030370536,0.0014877501,0.002662764,0.0029639513,0.0014941711,0.0026730765,0.0029003988,0.0011982437
-0.0007004924,-0.004211951,-0.0042338446,-0.0006580651,-0.003170386,-0.0051113926,-0.00238828,-0.0038059652,-0.0046291873,-0.0014266736
-0.023580622,-0.046958342,-0.0019286517,-0.022573678,-0.042394713,0.0026946422,-0.017156873,-0.0074354038,-0.005126262,-0.01907762
-0.0011350587,-0.00031424314,-0.0006406233,-0.0013002157,-0.0009928271,-0.00052862614,-0.0016938671,-0.00080355257,-0.0014173463,-0.0004467722
-0.014908791,-0.015325561,-0.045688674,-0.07315633,0.0027919635,0.045423895,-0.003343314,-0.0066457614,-0.008131459,0.0012563836
-0.056516528,-0.045013137,-0.053298064,-0.090875015,-0.08974935,-0.08631929,-0.0572487,-0.07691538,-0.08284961,-0.040387206
-0.01865764,-0.033191495,-0.02207328,-0.06191823,-0.009142652,-0.07871683,-0.021257147,-0.05359,-0.02322942,-0.0041141934
-0.010281414,-0.011605129,-0.015077986,-0.007837445,-0.027060792,-0.02471003,0.0019987077,-0.0022278726,-0.0041742325,-0.012177356
-0.00657928,-0.024084628,-0.050584733,-0.09825331,-0.08021891,-0.07468563,-0.04334867,-0.04157132,-0.06736201,-0.03609851
-0.0049926117,-0.0011106506,0.0009221211,-0.0064044967,-0.00044304132,-0.0027488694,-0.005198218,-0.010388903,-0.0047461838,-0.00019936859
-0.028342582,-0.022235319,-0.01574549,-0.012178153,0.011483043,0.011161134,-0.1431003,-0.07270895,0.0061629117,0.0051673693
-0.13388038,-0.11615308,-0.10349083,-0.09756863,-0.09201445,-0.08747268,-0.08621794,-0.08655843,-0.08530342,-0.0414065
-0.006421171,-0.004999481,-0.0035421029,-0.006588377,-0.0064648464,-0.0037338138,0.009867214,-0.003812708,-0.005265951,-0.0029091807
0.0006897263,-0.00058589876,0.013893202,0.0010310113,0.0025703162,-0.033638045,0.00038748235,0.0028096214,-0.004405439,0.0011566422
0.0,-0.060591087,0.08275317,0.0,-0.08989565,0.11373094,0.0,-0.03751021,0.123683415,-0.05393739
-0.017985642,-0.013009727,-0.0223338,-0.081020415,-0.08756912,-0.014410973,-0.019666791,-0.024667293,-0.073587865,-0.039406102
-0.5986627,-0.05269076,-0.06422639,-0.476136,-0.036003724,-0.047778495,-0.59164244,-0.11417122,-0.10499467,-0.016201675
-0.0049251914,-0.004453977,-0.0035328756,0.04561651,0.04363253,0.037925515,-0.0628725,-0.054949578,-0.04132541,0.019634638
-0.016820997,-0.00946907,-0.018448807,-0.0066331476,-0.017451935,-0.03853142,0.0020904317,-0.012443066,0.014913335,-0.00785337
-0.026889479,-0.01996696,-0.0068068067,-0.034906,-0.029516578,-0.023580622,-0.026291193,-0.025768358,-0.022573678,-0.013282459
-0.009528907,-0.006265724,-0.007107258,-0.003779607,-0.011147575,-0.008406583,-0.022761263,-0.019834504,0.0035071038,-0.005016409
-0.00051183254,8.302182e-05,0.0029905885,-0.00051603466,0.0004547909,0.0007875785,-0.00040248036,0.0004266426,0.0011652224,0.0002046559
-0.003779607,-0.011147575,-0.008406583,-0.022761263,-0.019834504,0.0035071038,-0.0050502047,-0.008248989,-0.006839279,-0.008925526
-0.019507881,-0.013425579,-0.020939164,-0.002969673,-0.0065073296,-0.011220735,-0.011501482,-0.013369918,-0.008011591,-0.0029282982
0.0009784289,0.0068569146,0.031430162,-0.00058589876,0.013893202,0.0,0.0025703162,-0.033638045,-0.08950263,0.0062519405
-0.011877179,-0.009611521,-0.009161636,-0.03192732,-0.06478897,-0.0074100494,-0.016573407,-0.007892985,-0.012660772,-0.029155035
-0.0076678023,0.00087287277,-0.0037634373,0.0047235787,-0.0008724928,-0.006335832,-0.009567544,0.00022408366,-0.0047488958,-0.00039262173
-0.0015881611,-0.00054962747,0.0004921481,-0.0016104691,-0.0005526114,0.0004983973,-0.0016002785,-0.0005520992,0.00051091984,-0.00024867515
0.096251324,-0.004371278,-0.013711609,0.103930496,-0.016362213,-0.025702052,0.2556337,0.013310924,-0.013991341,-0.0073629953
-0.032823347,-0.029718332,-0.02597183,-0.026116714,-0.016407587,-0.016041301,0.0015127286,-0.0066494346,0.007847264,-0.0073834136
-0.059346616,-0.025862873,-0.1371074,-0.0125697255,-0.011412859,0.0038351119,-0.013801813,-0.07455379,-0.09582326,-0.0051357863
0.010192245,0.006515011,-0.070432276,0.00029337406,-0.0046890676,-0.0019351542,0.0090176165,0.021514386,0.011842489,-0.0021100803
0.024690054,0.027628332,-0.026444128,-0.024486335,-0.01635763,-0.004963776,-0.0039287284,-0.0027257092,0.0012153499,-0.0073609333
-0.0338272,-0.039781556,-0.04070147,-0.026845537,-0.03179436,-0.03573791,-0.019049788,-0.018961847,-0.021797739,-0.014307463
0.0040286593,-0.0062427185,0.0076340623,-1.0047108e-05,0.0069850534,-0.020894969,-0.010534126,0.0028076284,0.03707355,0.003143274
0.0035071038,-0.0006580651,-0.003170386,-0.006839279,-0.00238828,-0.0038059652,-0.05021478,-0.010009319,-0.007441886,-0.0010747259
-0.012015741,0.00034498796,0.0007470499,0.00061800703,-0.0011620456,-0.0061378153,-0.048986748,-0.0032820292,-0.005633476,-0.0005229205
0.0009493232,0.0022220165,0.0024686754,0.0006200224,0.0017302781,0.0024792254,-0.00015688688,0.0007585138,0.0017877817,0.00077862514
-0.024902947,-0.027060747,-0.02765361,-0.02734455,-0.030593999,-0.030950932,-0.035091758,-0.028381923,-0.030177888,-0.013767299
-0.003719017,-0.005193379,-0.012071613,-0.033258747,-0.011833768,-0.01942934,-0.0076839393,-0.011804519,-0.0076492205,-0.0053251954
-0.039415635,-0.03626393,-0.031213202,-0.040427785,-0.038671575,-0.03719642,-0.036183793,-0.03697249,-0.036115676,-0.01740221
0.0123289,-0.021046817,-0.013949439,0.02011757,0.018963363,0.02218251,-0.01769754,-0.020190522,-0.020750102,0.008533513
-0.10467975,0.119906984,0.020198561,-0.3284021,0.055940732,-0.005232714,-0.41963768,0.070471905,-0.020161942,0.025173329
-0.11227909,-0.084593296,-0.05245424,0.021667495,0.016322196,0.030152716,-0.010281414,-0.011605129,-0.015077986,0.0073449877
-0.003775943,-0.0059374496,-0.0036842898,-0.007236637,-0.004672803,-0.0034567807,-0.008022677,-0.0047091674,-0.0034437329,-0.0021027613
-0.027032666,-0.03583972,-0.022754986,-0.0005628392,-0.011841163,-0.018371698,0.083823,0.07640336,0.023508549,-0.005328523
-0.0005440675,0.00054915436,0.0015740283,-0.00052998215,0.0005556345,0.0015793368,-0.0005341973,0.00056000985,0.0015880186,0.00025003552
-0.0061809123,-0.0049335063,-0.004080996,-0.005926259,-0.0049756914,-0.0042592064,-0.0060432963,-0.005067125,-0.0041905195,-0.002239061
-0.08933003,-0.1387006,-0.17698398,-0.014660418,-0.019775875,-0.035774194,-0.0889513,-0.13912831,-0.14199422,-0.008899144
-0.0828245,-0.07045081,-0.05949031,-0.06166447,-0.06461437,-0.06852191,-0.062293455,-0.06324376,-0.066057734,-0.029076466
-0.09769805,-0.0812958,-0.058251105,-0.025895454,-0.022202034,-0.017603084,-0.08734678,-0.04588786,-0.023246232,-0.009990915
-0.0037338138,-0.0025625676,-0.0016682297,-0.005265951,-0.002733618,-0.0017341599,-0.00463783,-0.0030360892,-0.0019305497,-0.0012301281
-0.0009405911,-0.00015688688,0.0007585138,-0.0004767105,9.614974e-05,0.00016579777,-0.00031424314,-0.0006406233,0.0010399222,4.3267384e-05
-0.005107969,0.0050645806,0.0040286593,-0.0045319498,-0.002717398,-1.0047108e-05,-0.01840705,-0.019937381,-0.010534126,-0.0012228291
-0.0067663193,-0.0048298314,-0.0037118047,-0.0059085563,-0.00457906,-0.0036318935,-0.005594343,-0.0047891885,-0.0036110766,-0.0020605768
-0.009578759,-0.019087093,-0.012751212,-0.010010347,-0.021148272,-0.012858221,-0.0035701431,-0.018774327,-0.013685084,-0.0095167225
-0.016687594,-0.02275553,0.017147362,-0.02023375,-0.00864464,-0.037941054,-0.020445995,-0.01912525,0.016905673,-0.003890088
-0.06671803,-0.066839226,-0.06804021,-0.06979033,-0.068059646,-0.06732646,-0.069837146,-0.06659332,-0.06331948,-0.030626839
-0.12479828,-0.0944197,-0.051271558,-0.05645971,-0.061924323,-0.059248053,-0.07045081,-0.05949031,-0.043181174,-0.027865944
-0.00058589876,0.013893202,0.0,0.0025703162,-0.033638045,-0.08950263,0.0028096214,-0.004405439,-0.06458931,-0.01513712
0.016905673,-0.0030204877,-0.009665266,-0.087272525,-0.079254076,-0.10884247,0.00864711,0.011737004,0.018593222,-0.035664335
0.0013624616,0.0025542267,0.0053862073,0.0013415813,0.0025147721,0.005623564,0.0011951774,0.002397947,0.008456387,0.0011316474
-0.008022677,-0.0047091674,-0.0034437329,-0.0061515644,-0.0055013765,-0.0035726689,0.006846424,-0.004459774,-0.0038798768,-0.0024756193
0.007847264,0.00823478,0.0038156696,-0.011572015,-0.0076703914,-0.0062846765,0.001949247,0.009961173,0.008925952,-0.003451676
